0.31,0.54,0.19
4.64,4.99,3.71
4.64,5,3.71
4.64,5.01,3.72
4.63,5.01,3.73
4.63,5.02,3.73
4.63,5.02,3.74
4.61,5.02,3.75
4.61,5.03,3.76
4.6,5.04,3.76
4.59,5.03,3.77
4.59,5.04,3.77
4.57,5.04,3.78
4.57,5.05,3.79
4.56,5.05,3.79
4.55,5.06,3.8
4.54,5.06,3.8
4.53,5.07,3.8
4.51,5.07,3.81
4.5,5.07,3.81
4.49,5.07,3.82
4.48,5.07,3.82
4.47,5.07,3.83
4.45,5.07,3.83
4.44,5.08,3.84
4.42,5.07,3.84
4.4,5.08,3.85
4.38,5.08,3.85
4.38,5.08,3.86
4.36,5.08,3.86
4.34,5.08,3.86
4.32,5.08,3.87
4.31,5.08,3.87
4.29,5.08,3.88
4.27,5.08,3.88
4.25,5.07,3.89
4.23,5.07,3.89
4.21,5.06,3.9
4.19,5.06,3.9
4.17,5.06,3.9
4.15,5.05,3.91
4.13,5.05,3.91
4.1,5.04,3.91
4.08,5.04,3.92
4.06,5.03,3.92
4.04,5.01,3.92
4.02,5.04,3.93
4,5.01,3.94
3.98,5,3.94
3.95,5,3.94
3.93,4.97,3.94
3.91,4.99,3.94
3.9,4.98,3.95
3.88,4.98,3.96
3.86,4.97,3.96
3.85,4.95,3.97
3.83,4.95,3.97
3.82,4.95,3.97
3.81,4.94,3.98
3.8,4.94,3.98
3.79,4.92,3.98
3.78,4.92,3.99
3.77,4.92,3.99
3.76,4.92,3.99
3.76,4.91,4
3.76,4.91,4
3.75,4.9,4.01
3.75,4.9,4.01
3.75,4.89,4.01
3.75,4.89,4.02
3.75,4.89,4.02
3.75,4.89,4.02
3.75,4.89,4.02
3.75,4.88,4.03
3.75,4.88,4.04
3.75,4.89,4.04
3.75,4.88,4.04
3.76,4.88,4.04
3.76,4.88,4.05
3.76,4.88,4.05
3.76,4.87,4.05
3.76,4.86,4.06
3.76,4.85,4.06
3.76,4.87,4.06
3.76,4.87,4.07
3.76,4.88,4.07
3.76,4.87,4.08
3.75,4.84,4.08
3.75,4.83,4.08
3.75,4.83,4.09
3.75,4.82,4.09
3.74,4.82,4.09
3.74,4.82,4.09
3.74,4.82,4.09
3.74,4.82,4.09
3.73,4.82,4.1
3.72,4.81,4.1
3.72,4.79,4.1
3.72,4.79,4.11
3.71,4.78,4.11
3.7,4.77,4.11
3.7,4.77,4.12
3.69,4.77,4.12
3.68,4.76,4.12
3.68,4.75,4.13
3.67,4.75,4.13
3.66,4.74,4.13
3.65,4.74,4.13
3.64,4.73,4.14
3.63,4.74,4.14
3.62,4.73,4.14
3.61,4.74,4.14
3.59,4.72,4.15
3.58,4.72,4.15
3.56,4.72,4.15
3.55,4.72,4.16
3.54,4.72,4.16
3.52,4.71,4.16
3.51,4.71,4.16
3.49,4.7,4.17
3.48,4.68,4.17
3.46,4.67,4.17
3.45,4.67,4.17
3.43,4.67,4.18
3.41,4.66,4.18
3.4,4.64,4.18
3.38,4.64,4.19
3.37,4.63,4.19
3.35,4.62,4.2
3.33,4.62,4.2
3.32,4.62,4.2
3.3,4.6,4.2
3.28,4.59,4.21
3.27,4.59,4.21
3.25,4.58,4.21
3.24,4.56,4.21
3.22,4.56,4.22
3.21,4.55,4.22
3.19,4.55,4.22
3.17,4.54,4.23
3.16,4.52,4.24
3.15,4.52,4.24
3.13,4.54,4.24
3.12,4.52,4.24
3.11,4.52,4.25
3.1,4.51,4.25
3.09,4.51,4.26
3.08,4.51,4.25
3.07,4.51,4.25
3.06,4.5,4.26
3.05,4.5,4.27
3.04,4.5,4.27
3.04,4.48,4.27
3.03,4.48,4.27
3.02,4.48,4.28
3.02,4.48,4.28
3.01,4.47,4.28
3.01,4.48,4.28
3,4.47,4.28
3,4.46,4.29
2.99,4.46,4.29
2.99,4.44,4.29
2.99,4.44,4.3
2.99,4.44,4.3
2.98,4.44,4.3
2.98,4.43,4.3
2.98,4.42,4.31
2.98,4.42,4.31
2.98,4.4,4.31
2.98,4.4,4.32
2.98,4.4,4.32
2.97,4.39,4.32
2.97,4.36,4.33
2.97,4.38,4.33
2.97,4.36,4.33
2.97,4.35,4.34
2.97,4.34,4.34
2.97,4.34,4.34
2.96,4.32,4.34
2.96,4.31,4.35
2.95,4.31,4.35
2.95,4.3,4.35
2.95,4.28,4.36
2.94,4.27,4.36
2.94,4.26,4.36
2.93,4.26,4.37
2.93,4.24,4.37
2.92,4.24,4.37
2.91,4.21,4.38
2.91,4.2,4.38
2.9,4.19,4.38
2.89,4.19,4.38
0.98,2.17,1.73
0.98,2.17,1.72
0.98,2.17,1.72
0.97,2.15,1.71
0.97,2.15,1.71
0.97,2.14,1.7
0.96,2.14,1.7
0.96,2.14,1.69
0.96,2.12,1.69
0.96,2.12,1.69
0.95,2.12,1.68
0.95,2.12,1.68
0.95,2.12,1.68
0.95,2.11,1.67
0.95,2.11,1.67
0.95,2.11,1.67
0.95,2.11,1.67
0.96,2.11,1.66
0.96,2.09,1.66
0.96,2.09,1.66
0.97,2.09,1.66
0.97,2.09,1.65
0.97,2.09,1.66
0.98,2.09,1.66
0.98,2.09,1.66
0.99,2.09,1.66
1,2.09,1.66
1,2.09,1.66
1.01,2.09,1.66
1.01,2.09,1.66
1.02,2.09,1.67
1.03,2.09,1.67
1.03,2.09,1.67
1.04,2.09,1.68
1.05,2.08,1.68
1.05,2.09,1.68
1.06,2.09,1.69
1.07,2.09,1.69
1.08,2.08,1.7
1.08,2.08,1.71
1.09,2.08,1.71
1.1,2.08,1.72
1.11,2.09,1.73
1.12,2.11,1.74
1.13,2.11,1.75
1.15,2.11,1.75
1.16,2.12,1.76
1.17,2.12,1.77
1.19,2.12,1.78
1.2,2.12,1.78
1.22,2.12,1.79
1.24,2.12,1.8
1.26,2.14,1.81
1.27,2.14,1.82
1.3,2.14,1.83
1.32,2.14,1.84
1.33,2.14,1.85
1.36,2.15,1.86
1.38,2.15,1.88
1.41,2.17,1.89
1.43,2.18,1.9
1.45,2.18,1.92
1.47,2.18,1.93
1.5,2.18,1.94
1.52,2.2,1.96
1.54,2.21,1.97
1.57,2.21,1.98
1.59,2.23,1.99
1.61,2.23,2.01
1.63,2.25,2.02
1.65,2.26,2.03
1.67,2.26,2.04
1.69,2.28,2.06
1.71,2.29,2.07
1.73,2.29,2.08
1.74,2.31,2.09
1.76,2.32,2.11
1.77,2.32,2.12
1.79,2.34,2.14
1.8,2.35,2.15
1.81,2.35,2.17
1.82,2.37,2.18
1.83,2.37,2.19
1.84,2.38,2.2
1.85,2.38,2.22
1.86,2.4,2.23
1.87,2.41,2.24
1.88,2.41,2.25
1.88,2.43,2.26
1.89,2.44,2.27
1.89,2.44,2.28
1.9,2.44,2.3
1.9,2.46,2.31
1.9,2.47,2.32
1.9,2.49,2.33
1.9,2.47,2.34
1.9,2.47,2.35
1.9,2.49,2.36
1.9,2.49,2.37
1.9,2.5,2.37
1.89,2.5,2.38
1.89,2.52,2.39
1.89,2.52,2.4
1.88,2.53,2.41
1.88,2.53,2.41
1.87,2.53,2.41
1.87,2.53,2.42
1.86,2.55,2.43
1.85,2.55,2.43
1.85,2.55,2.43
1.84,2.55,2.44
1.83,2.56,2.44
1.82,2.55,2.44
1.81,2.55,2.44
1.81,2.56,2.45
1.8,2.56,2.44
1.79,2.56,2.45
1.78,2.55,2.45
1.77,2.56,2.44
1.76,2.55,2.45
1.75,2.55,2.45
1.74,2.55,2.44
1.73,2.55,2.44
1.73,2.55,2.44
1.71,2.53,2.44
1.71,2.55,2.44
1.7,2.55,2.44
1.69,2.53,2.43
1.68,2.53,2.43
1.67,2.56,2.43
1.66,2.56,2.42
1.65,2.56,2.41
1.64,2.55,2.41
1.64,2.53,2.41
1.63,2.52,2.4
1.62,2.52,2.39
1.61,2.52,2.38
1.6,2.52,2.38
1.59,2.52,2.37
1.59,2.5,2.36
1.58,2.49,2.36
1.57,2.49,2.35
1.56,2.49,2.34
1.56,2.49,2.33
1.55,2.47,2.32
1.54,2.47,2.32
1.53,2.47,2.31
1.52,2.46,2.3
1.51,2.46,2.29
1.51,2.44,2.28
1.5,2.44,2.27
1.49,2.43,2.26
1.49,2.43,2.25
1.48,2.41,2.24
1.47,2.37,2.23
1.46,2.4,2.22
1.46,2.38,2.22
1.45,2.32,2.2
1.44,2.35,2.2
1.44,2.34,2.18
1.43,2.34,2.18
1.43,2.34,2.17
1.42,2.32,2.16
1.41,2.32,2.15
1.41,2.31,2.14
1.4,2.38,2.14
1.39,2.38,2.13
1.39,2.44,2.12
1.38,2.37,2.11
1.37,2.32,2.1
1.37,2.31,2.09
1.36,2.31,2.09
1.35,2.31,2.08
1.35,2.29,2.07
1.34,2.29,2.06
1.33,2.29,2.05
1.33,2.29,2.04
1.32,2.29,2.04
1.32,2.28,2.03
1.31,2.26,2.02
1.31,2.26,2.02
1.3,2.26,2.01
1.3,2.25,1.99
1.29,2.25,1.99
1.29,2.23,1.98
1.28,2.23,1.97
1.28,2.23,1.96
1.27,2.21,1.95
1.27,2.21,1.94
1.26,2.21,1.93
1.26,2.21,1.93
1.26,2.2,1.92
1.25,2.2,1.91
1.25,2.18,1.9
1.25,2.18,1.9
1.24,2.18,1.89
1.24,2.18,1.88
1.24,2.17,1.88
1.23,2.17,1.87
1.23,2.17,1.87
1.23,2.17,1.86
1.22,2.17,1.85
1.22,2.17,1.84
1.22,2.15,1.84
1.22,2.15,1.83
1.21,2.15,1.82
1.21,2.14,1.82
1.21,2.14,1.81
1.21,2.14,1.8
1.21,2.14,1.8
1.2,2.14,1.8
1.2,2.12,1.79
1.2,2.12,1.79
1.2,2.12,1.79
1.19,2.12,1.78
1.19,2.12,1.77
1.19,2.12,1.77
1.19,2.12,1.76
1.19,2.12,1.76
1.19,2.12,1.76
1.19,2.11,1.76
1.18,2.11,1.75
1.18,2.11,1.75
1.18,2.11,1.74
1.18,2.11,1.73
1.18,2.11,1.73
1.18,2.11,1.73
1.18,2.11,1.73
1.18,2.09,1.73
1.18,2.09,1.73
1.18,2.09,1.72
1.18,2.09,1.72
1.18,2.09,1.73
1.18,2.09,1.72
1.18,2.09,1.72
1.18,2.09,1.72
1.18,2.09,1.72
1.18,2.09,1.72
1.18,2.09,1.72
1.19,2.09,1.72
1.19,2.11,1.73
1.19,2.11,1.73
1.2,2.11,1.74
1.2,2.11,1.75
1.2,2.11,1.75
1.21,2.11,1.76
1.21,2.11,1.77
1.22,2.12,1.78
1.22,2.12,1.79
1.23,2.14,1.8
1.24,2.15,1.82
1.25,2.15,1.84
1.26,2.17,1.87
1.27,2.18,1.9
1.28,2.21,1.93
1.29,2.25,1.97
1.31,2.28,2.02
1.33,2.31,2.07
1.35,2.34,2.12
1.37,2.38,2.17
1.4,2.41,2.23
1.43,2.46,2.29
1.46,2.5,2.35
1.51,2.56,2.41
1.55,2.62,2.46
1.6,2.67,2.52
1.65,2.72,2.58
1.71,2.77,2.63
1.76,2.83,2.67
1.82,2.89,2.73
1.88,2.93,2.77
1.94,2.99,2.81
2.01,3.03,2.85
2.07,3.07,2.89
2.14,3.12,2.93
2.2,3.17,2.97
2.27,3.22,2.99
2.33,3.27,2.95
2.39,3.32,2.96
2.45,3.36,2.96
2.51,3.43,2.99
2.58,3.47,3.01
2.64,3.53,3.03
2.7,3.58,3.05
2.75,3.62,3.06
2.8,3.68,3.08
2.85,3.71,3.1
2.9,3.76,3.12
2.95,3.8,3.14
3,3.85,3.16
3.04,3.89,3.17
3.09,3.91,3.19
3.13,3.97,3.21
3.18,4.02,3.23
3.22,4.05,3.24
3.26,4.09,3.26
3.3,4.12,3.28
3.33,4.16,3.29
3.37,4.19,3.31
3.41,4.21,3.32
3.44,4.24,3.34
3.48,4.26,3.35
3.51,4.26,3.37
3.54,4.27,3.38
3.57,4.3,3.39
3.6,4.32,3.41
3.63,4.35,3.42
3.66,4.36,3.43
3.68,4.39,3.45
3.71,4.42,3.46
3.73,4.46,3.47
3.76,4.48,3.49
3.78,4.51,3.5
3.81,4.54,3.51
3.83,4.56,3.52
3.85,4.59,3.54
3.87,4.6,3.55
3.9,4.6,3.56
3.92,4.62,3.57
3.94,4.62,3.58
3.96,4.63,3.59
3.97,4.63,3.6
3.99,4.64,3.61
4.01,4.64,3.62
4.03,4.67,3.63
4.04,4.67,3.64
4.06,4.7,3.65
4.07,4.71,3.66
4.09,4.73,3.67
4.1,4.74,3.67
4.12,4.77,3.68
4.13,4.8,3.69
4.14,4.82,3.69
4.15,4.84,3.7
4.16,4.85,3.7
4.17,4.86,3.71
4.18,4.88,3.71
4.18,4.89,3.72
4.19,4.9,3.72
4.2,4.9,3.72
4.21,4.91,3.72
4.21,4.92,3.72
4.22,4.92,3.72
4.23,4.92,3.72
4.23,4.91,3.73
4.23,4.92,3.73
4.24,4.9,3.73
4.24,4.9,3.73
4.24,4.9,3.73
4.25,4.91,3.73
4.25,4.91,3.73
4.25,4.92,3.73
4.25,4.92,3.73
4.25,4.91,3.73
4.25,4.9,3.73
4.25,4.9,3.73
4.25,4.91,3.73
4.25,4.9,3.73
4.25,4.9,3.73
4.25,4.9,3.73
4.25,4.9,3.73
4.24,4.9,3.73
4.24,4.91,3.73
4.24,4.91,3.73
4.24,4.9,3.73
4.23,4.91,3.72
4.23,4.9,3.73
4.22,4.9,3.73
4.22,4.91,3.73
4.21,4.9,3.72
4.21,4.92,3.72
4.2,4.92,3.73
4.2,4.93,3.73
4.19,4.94,3.72
4.18,4.95,3.72
4.18,4.96,3.72
4.17,4.95,3.72
4.16,4.95,3.72
4.15,4.95,3.73
4.15,4.97,3.74
4.14,4.97,3.75
4.13,4.97,3.75
4.12,4.97,3.76
4.12,4.96,3.76
4.11,4.97,3.78
4.1,4.97,3.79
4.09,4.98,3.79
4.08,4.97,3.78
4.07,4.98,3.79
4.06,4.98,3.8
4.05,4.98,3.8
4.04,4.99,3.81
4.03,4.98,3.81
4.02,4.98,3.82
4.01,4.98,3.83
4,4.99,3.83
3.99,4.98,3.83
3.98,4.98,3.84
3.97,4.98,3.85
3.96,4.96,3.86
3.95,4.97,3.86
3.94,4.97,3.86
3.92,4.97,3.86
3.91,4.96,3.87
3.9,4.95,3.88
3.89,4.95,3.88
3.87,4.95,3.88
3.86,4.95,3.89
3.85,4.95,3.89
3.84,4.94,3.9
3.82,4.94,3.91
3.81,4.92,3.91
3.8,4.93,3.92
3.78,4.92,3.92
3.77,4.91,3.92
3.75,4.9,3.93
3.74,4.91,3.93
3.73,4.89,3.93
3.71,4.89,3.94
3.7,4.89,3.95
3.68,4.87,3.95
3.66,4.87,3.95
3.65,4.87,3.96
3.63,4.88,3.96
3.61,4.87,3.97
3.6,4.86,3.97
3.58,4.85,3.97
3.56,4.85,3.98
3.54,4.85,3.98
3.53,4.84,3.99
3.51,4.83,3.99
3.49,4.83,3.99
3.47,4.82,4
3.45,4.82,4
3.43,4.8,4
3.41,4.81,4.01
3.39,4.79,4.01
3.37,4.79,4.01
3.35,4.78,4.02
3.33,4.77,4.02
3.31,4.77,4.02
3.29,4.75,4.03
3.27,4.75,4.03
3.24,4.75,4.03
3.22,4.74,4.04
3.2,4.73,4.04
3.18,4.72,4.05
3.15,4.71,4.05
3.13,4.71,4.05
3.11,4.7,4.06
3.09,4.7,4.06
3.06,4.67,4.06
3.04,4.66,4.07
3.02,4.63,4.07
3,4.6,4.07
2.97,4.59,4.07
2.95,4.59,4.08
2.93,4.56,4.08
2.91,4.56,4.08
2.88,4.54,4.09
2.86,4.51,4.09
2.84,4.51,4.09
2.82,4.5,4.09
2.8,4.47,4.1
2.77,4.46,4.1
2.75,4.43,4.1
2.73,4.43,4.11
2.7,4.4,4.11
2.68,4.4,4.11
2.66,4.38,4.11
2.63,4.35,4.12
2.61,4.32,4.12
2.58,4.32,4.12
2.56,4.3,4.12
2.54,4.28,4.12
2.52,4.27,4.13
2.49,4.24,4.13
2.47,4.21,4.13
2.45,4.2,4.13
2.42,4.19,4.14
2.4,4.16,4.14
2.38,4.15,4.14
2.35,4.13,4.14
2.33,4.12,4.15
2.31,4.11,4.15
2.28,4.08,4.15
2.26,4.05,4.16
2.24,4.05,4.16
2.22,4.04,4.16
2.2,4.02,4.17
2.18,4,4.17
2.16,3.98,4.17
2.14,3.96,4.17
2.12,3.93,4.18
2.11,3.91,4.18
2.09,3.89,4.18
2.08,3.87,4.17
2.06,3.86,4.18
2.05,3.85,4.17
2.03,3.83,4.17
2.02,3.82,4.17
2.01,3.8,4.17
2,3.8,4.17
1.99,3.78,4.16
1.99,3.78,4.16
1.98,3.76,4.16
1.97,3.75,4.16
1.97,3.75,4.16
1.96,3.75,4.16
1.96,3.74,4.16
1.96,3.72,4.16
1.95,3.71,4.16
1.95,3.71,4.16
1.95,3.71,4.16
1.95,3.71,4.16
1.95,3.71,4.16
1.95,3.68,4.15
1.95,3.67,4.15
1.96,3.65,4.14
1.96,3.65,4.14
1.97,3.67,4.14
1.98,3.65,4.13
1.99,3.65,4.13
2,3.65,4.13
2.01,3.64,4.13
2.02,3.64,4.13
2.03,3.65,4.13
2.05,3.65,4.13
2.06,3.65,4.13
2.07,3.65,4.13
2.09,3.67,4.13
2.1,3.67,4.13
2.12,3.67,4.13
2.14,3.68,4.14
2.15,3.69,4.14
2.17,3.71,4.14
2.19,3.72,4.15
2.22,3.74,4.15
2.24,3.74,4.15
2.27,3.76,4.16
2.31,3.78,4.17
2.35,3.79,4.18
2.39,3.82,4.18
2.43,3.85,4.19
2.49,3.87,4.19
2.54,3.89,4.2
2.6,3.91,4.21
2.66,3.94,4.21
2.72,3.97,4.22
2.79,4.01,4.23
2.85,4.04,4.23
2.92,4.07,4.24
2.99,4.09,4.24
3.05,4.12,4.25
3.12,4.16,4.26
3.19,4.19,4.26
3.25,4.21,4.27
3.32,4.26,4.28
3.38,4.28,4.28
3.44,4.31,4.29
3.49,4.34,4.3
3.55,4.39,4.3
3.61,4.4,4.32
3.66,4.46,4.33
3.71,4.47,4.33
3.76,4.48,4.33
3.81,4.51,4.34
3.86,4.55,4.35
3.9,4.58,4.35
3.95,4.62,4.36
4,4.63,4.37
4.05,4.67,4.37
4.09,4.68,4.38
4.13,4.71,4.39
4.17,4.74,4.39
4.21,4.76,4.4
4.25,4.78,4.4
4.29,4.8,4.41
4.32,4.81,4.42
4.35,4.83,4.42
4.39,4.84,4.43
4.42,4.85,4.43
4.45,4.87,4.44
4.47,4.89,4.45
4.5,4.89,4.45
4.52,4.9,4.46
4.55,4.91,4.46
4.57,4.91,4.47
4.59,4.91,4.47
4.61,4.92,4.48
4.63,4.92,4.49
4.65,4.92,4.49
4.67,4.94,4.5
4.69,4.97,4.5
4.7,4.99,4.51
4.72,5,4.51
4.73,5.01,4.52
4.75,5.03,4.53
4.77,5.04,4.53
4.78,5.04,4.54
4.8,5.06,4.54
4.82,5.06,4.55
4.83,5.07,4.56
4.85,5.08,4.56
4.86,5.08,4.57
4.88,5.09,4.58
4.89,5.1,4.58
4.9,5.12,4.59
4.92,5.13,4.59
4.93,5.14,4.6
4.95,5.17,4.6
4.95,5.21,4.61
4.97,5.23,4.61
4.98,5.25,4.62
4.99,5.26,4.63
4.99,5.27,4.63
5,5.29,4.64
5.01,5.32,4.64
5.01,5.33,4.65
5.02,5.36,4.65
5.02,5.37,4.66
5.02,5.39,4.66
5.03,5.41,4.67
5.03,5.44,4.68
5.03,5.43,4.68
5.04,5.46,4.68
5.04,5.47,4.69
5.05,5.48,4.69
5.05,5.5,4.7
5.03,5.5,4.71
5.04,5.54,4.71
5.04,5.63,4.72
5.04,5.65,4.72
5.03,5.66,4.72
5.04,5.68,4.73
5.04,5.69,4.73
5.04,5.7,4.74
5.05,5.7,4.75
5.04,5.71,4.75
5.04,5.72,4.75
5.04,5.74,4.76
5.05,5.75,4.77
5.05,5.76,4.77
5.06,5.74,4.77
5.06,5.73,4.78
5.06,5.74,4.78
5.06,5.76,4.78
5.06,5.75,4.79
5.06,5.77,4.79
5.06,5.76,4.8
5.07,5.77,4.8
5.07,5.77,4.8
5.07,5.77,4.81
5.07,5.78,4.81
5.07,5.78,4.82
5.07,5.77,4.82
5.08,5.77,4.82
5.08,5.76,4.83
5.09,5.77,4.83
5.09,5.76,4.83
5.09,5.77,4.84
5.1,5.76,4.84
5.1,5.76,4.84
5.1,5.76,4.85
5.1,5.74,4.85
5.1,5.75,4.85
5.1,5.72,4.85
5.1,5.73,4.86
5.1,5.71,4.86
5.1,5.68,4.86
5.1,5.65,4.87
5.09,5.64,4.87
5.1,5.65,4.87
5.09,5.65,4.88
5.1,5.64,4.88
5.09,5.63,4.88
5.09,5.63,4.88
5.09,5.62,4.88
5.08,5.63,4.88
5.08,5.62,4.89
5.08,5.65,4.89
5.07,5.63,4.89
5.07,5.63,4.89
5.07,5.63,4.9
5.07,5.63,4.9
5.06,5.64,4.9
5.06,5.65,4.9
5.05,5.62,4.9
5.05,5.62,4.91
5.04,5.65,4.91
5.04,5.65,4.91
5.03,5.65,4.91
5.03,5.64,4.92
5.03,5.64,4.92
5.02,5.64,4.92
5.01,5.63,4.92
5.01,5.6,4.93
5,5.6,4.93
5,5.63,4.93
4.99,5.61,4.94
4.98,5.58,4.94
4.97,5.56,4.94
4.97,5.6,4.94
4.96,5.59,4.95
4.96,5.58,4.95
4.94,5.58,4.95
4.94,5.59,4.95
4.93,5.58,4.96
4.92,5.57,4.96
4.91,5.55,4.96
4.91,5.56,4.96
4.9,5.56,4.96
4.89,5.53,4.97
4.88,5.53,4.97
4.87,5.54,4.97
4.86,5.51,4.97
4.85,5.5,4.98
4.84,5.51,4.98
4.83,5.49,4.98
4.82,5.49,4.98
4.81,5.47,4.98
4.8,5.46,4.99
4.79,5.44,4.99
4.78,5.46,4.99
4.76,5.42,4.99
4.75,5.42,5
4.74,5.4,5
4.73,5.4,5
4.71,5.4,5
4.7,5.38,5
4.69,5.39,5
4.67,5.36,5.01
4.66,5.37,5.01
4.65,5.35,5.01
4.64,5.34,5.02
4.62,5.34,5.02
4.61,5.32,5.02
4.6,5.32,5.02
4.58,5.31,5.02
4.57,5.31,5.02
4.55,5.31,5.02
4.54,5.29,5.03
4.52,5.29,5.03
4.51,5.28,5.03
4.5,5.27,5.03
4.48,5.27,5.03
4.47,5.24,5.03
4.45,5.26,5.03
4.44,5.22,5.03
4.42,5.21,5.04
4.4,5.19,5.04
4.4,5.2,5.04
4.38,5.18,5.04
4.36,5.17,5.04
4.35,5.17,5.05
4.32,5.16,5.05
4.3,5.15,5.05
4.29,5.13,5.05
4.27,5.1,5.05
4.25,5.12,5.06
4.23,5.12,5.06
4.21,5.1,5.06
4.19,5.09,5.06
4.18,5.07,5.06
4.16,5.07,5.06
4.14,5.06,5.06
4.12,5.06,5.07
4.1,5.05,5.07
